query_id,workflow_id,workflow_task,query,intent,requirement_groups,candidate_tools,expected_groups,primary_hit,any_hit,primary_recall,recall,missed_groups,missed_purposes,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path,judged_recall,judged_notes,was_judged
workflow-045-q4,45,"Create and publish a HubSpot quote for a CRM contact by first finding the contact, creating a deal, creating line items and a quote, applying quote terms and template settings, publishing the quote, and inspecting quote/template properties.",update HubSpot quote terms and template settings,Apply specific terms and template configuration settings to the quote.,"[{'acceptable_tool_slugs': ['HUBSPOT_UPDATE_QUOTE'], 'purpose': 'Update quote terms and template settings'}]","['HUBSPOT_CREATE_DEAL', 'HUBSPOT_CREATE_LINE_ITEM', 'HUBSPOT_CREATE_OBJECT_ASSOCIATION', 'HUBSPOT_CREATE_QUOTE_OBJECT', 'HUBSPOT_GET_QUOTE', 'HUBSPOT_LIST_ASSOCIATION_TYPES', 'HUBSPOT_LIST_CONTACTS', 'HUBSPOT_READ_ALL_PROPERTIES_FOR_OBJECT_TYPE', 'HUBSPOT_READ_APAGE_OF_OBJECTS_BY_TYPE', 'HUBSPOT_READ_ASSOCIATIONS_BATCH', 'HUBSPOT_READ_CRM_OBJECT_BY_ID', 'HUBSPOT_RETRIEVE_ALL_PIPELINES_FOR_SPECIFIED_OBJECT_TYPE', 'HUBSPOT_SEARCH_CONTACTS_BY_CRITERIA', 'HUBSPOT_SEARCH_CRM_OBJECTS_BY_CRITERIA', 'HUBSPOT_UPDATE_QUOTE']",1,True,True,1.0,1.0,,,HUBSPOT_BATCH_UPDATE_QUOTES; HUBSPOT_GET_QUOTE; HUBSPOT_READ_BATCH_OF_QUOTES_BY_PROPERTY_VALUES; HUBSPOT_SEARCH_QUOTES_BY_CRITERIA,HUBSPOT_UPDATE_QUOTE; HUBSPOT_BATCH_UPDATE_QUOTES,HUBSPOT_GET_QUOTE; HUBSPOT_SEARCH_QUOTES_BY_CRITERIA; HUBSPOT_READ_BATCH_OF_QUOTES_BY_PROPERTY_VALUES,hubspot,3.54,3.54,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-045-q4.json,1.0,,False
workflow-045-q5,45,"Create and publish a HubSpot quote for a CRM contact by first finding the contact, creating a deal, creating line items and a quote, applying quote terms and template settings, publishing the quote, and inspecting quote/template properties.",publish HubSpot quote and inspect properties,Publish the finalized quote and inspect its quote and template properties.,"[{'acceptable_tool_slugs': ['HUBSPOT_GET_QUOTE', 'HUBSPOT_READ_CRM_OBJECT_BY_ID'], 'purpose': 'Retrieve and inspect quote and template properties'}]","['HUBSPOT_CREATE_DEAL', 'HUBSPOT_CREATE_LINE_ITEM', 'HUBSPOT_CREATE_OBJECT_ASSOCIATION', 'HUBSPOT_CREATE_QUOTE_OBJECT', 'HUBSPOT_GET_QUOTE', 'HUBSPOT_LIST_ASSOCIATION_TYPES', 'HUBSPOT_LIST_CONTACTS', 'HUBSPOT_READ_ALL_PROPERTIES_FOR_OBJECT_TYPE', 'HUBSPOT_READ_APAGE_OF_OBJECTS_BY_TYPE', 'HUBSPOT_READ_ASSOCIATIONS_BATCH', 'HUBSPOT_READ_CRM_OBJECT_BY_ID', 'HUBSPOT_RETRIEVE_ALL_PIPELINES_FOR_SPECIFIED_OBJECT_TYPE', 'HUBSPOT_SEARCH_CONTACTS_BY_CRITERIA', 'HUBSPOT_SEARCH_CRM_OBJECTS_BY_CRITERIA', 'HUBSPOT_UPDATE_QUOTE']",1,True,True,1.0,1.0,,,HUBSPOT_CREATE_QUOTE_OBJECT; HUBSPOT_LIST_ASSOCIATION_TYPES; HUBSPOT_LIST_QUOTES; HUBSPOT_READ_BATCH_OF_QUOTES_BY_PROPERTY_VALUES; HUBSPOT_SEARCH_QUOTES_BY_CRITERIA; HUBSPOT_UPDATE_QUOTE,HUBSPOT_UPDATE_QUOTE; HUBSPOT_GET_QUOTE; HUBSPOT_CREATE_QUOTE_OBJECT,HUBSPOT_SEARCH_QUOTES_BY_CRITERIA; HUBSPOT_READ_BATCH_OF_QUOTES_BY_PROPERTY_VALUES; HUBSPOT_LIST_QUOTES; HUBSPOT_LIST_ASSOCIATION_TYPES,hubspot,3.18,3.18,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-045-q5.json,1.0,,False
workflow-046-q1,46,"Create, update, query, and verify Notion database rows and page content for generic deal-room style pages, including owner lookup, bulk content replacement, child-page preservation, and database filtering.",search users to find owner lookup details,Retrieve workspace member information to perform owner lookups for database rows.,"[{'acceptable_tool_slugs': ['NOTION_LIST_USERS'], 'purpose': 'Retrieve workspace users to perform owner lookups'}]","['NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_FETCH_ALL_BLOCK_CONTENTS', 'NOTION_FETCH_BLOCK_CONTENTS', 'NOTION_FETCH_DATABASE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_LIST_USERS', 'NOTION_QUERY_DATABASE', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE', 'NOTION_UPSERT_ROW_DATABASE']",1,False,False,0.0,0.0,NOTION_LIST_USERS,Retrieve workspace users to perform owner lookups,HUBSPOT_GET_ACCOUNT_INFO; HUBSPOT_LIST_GRANTED_SCOPES; HUBSPOT_RETRIEVE_OWNERS; HUBSPOT_RETRIEVE_OWNER_BY_ID_OR_USER_ID; HUBSPOT_RETRIEVE_PAGE_OF_CRM_OWNERS,HUBSPOT_RETRIEVE_OWNERS,HUBSPOT_RETRIEVE_PAGE_OF_CRM_OWNERS; HUBSPOT_RETRIEVE_OWNER_BY_ID_OR_USER_ID; HUBSPOT_LIST_GRANTED_SCOPES; HUBSPOT_GET_ACCOUNT_INFO,hubspot,2.33,2.33,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-046-q1.json,0.0,,False
workflow-046-q2,46,"Create, update, query, and verify Notion database rows and page content for generic deal-room style pages, including owner lookup, bulk content replacement, child-page preservation, and database filtering.",query database with filters,Query Notion database rows using specific filter criteria to locate relevant deal-room pages.,"[{'acceptable_tool_slugs': ['NOTION_QUERY_DATABASE', 'NOTION_QUERY_DATABASE_WITH_FILTER'], 'purpose': 'Query Notion database rows using filters'}]","['NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_FETCH_ALL_BLOCK_CONTENTS', 'NOTION_FETCH_BLOCK_CONTENTS', 'NOTION_FETCH_DATABASE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_LIST_USERS', 'NOTION_QUERY_DATABASE', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE', 'NOTION_UPSERT_ROW_DATABASE']",1,True,True,1.0,1.0,,,MEM0_PERFORM_SEMANTIC_SEARCH_ON_MEMORIES; MEM0_RETRIEVE_MEMORY_LIST; MEM0_SEARCH_MEMORIES_WITH_QUERY_FILTERS; NOTION_FETCH_DATA; NOTION_FETCH_DATABASE,NOTION_QUERY_DATABASE_WITH_FILTER; MEM0_SEARCH_MEMORIES_WITH_QUERY_FILTERS,NOTION_FETCH_DATABASE; NOTION_FETCH_DATA; MEM0_PERFORM_SEMANTIC_SEARCH_ON_MEMORIES; MEM0_RETRIEVE_MEMORY_LIST,notion; mem0,2.38,2.38,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-046-q2.json,1.0,,False
workflow-046-q3,46,"Create, update, query, and verify Notion database rows and page content for generic deal-room style pages, including owner lookup, bulk content replacement, child-page preservation, and database filtering.",create and update database rows,Create new rows and update existing property values within a Notion database.,"[{'acceptable_tool_slugs': ['NOTION_UPDATE_PAGE'], 'purpose': 'Update existing database row property values'}, {'acceptable_tool_slugs': ['NOTION_UPSERT_ROW_DATABASE'], 'purpose': 'Create and update database rows in bulk or by matching filter'}]","['NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_FETCH_ALL_BLOCK_CONTENTS', 'NOTION_FETCH_BLOCK_CONTENTS', 'NOTION_FETCH_DATABASE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_LIST_USERS', 'NOTION_QUERY_DATABASE', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE', 'NOTION_UPSERT_ROW_DATABASE']",2,False,False,0.0,0.0,NOTION_UPDATE_PAGE; NOTION_UPSERT_ROW_DATABASE,Update existing database row property values; Create and update database rows in bulk or by matching filter,NOTION_QUERY_DATABASE; NOTION_QUERY_DATABASE_WITH_FILTER; NOTION_UPDATE_ROW_DATABASE; ROCKETADMIN_GET_TABLE_ROW; ROCKETADMIN_GET_TABLE_STRUCTURE; ROCKETADMIN_PUT_TABLE_ROW,ROCKETADMIN_PUT_TABLE_ROW; NOTION_UPDATE_ROW_DATABASE,ROCKETADMIN_GET_TABLE_STRUCTURE; ROCKETADMIN_GET_TABLE_ROW; NOTION_QUERY_DATABASE_WITH_FILTER; NOTION_QUERY_DATABASE,rocketadmin; notion,2.67,2.67,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-046-q3.json,0.0,,False
workflow-046-q4,46,"Create, update, query, and verify Notion database rows and page content for generic deal-room style pages, including owner lookup, bulk content replacement, child-page preservation, and database filtering.",read and replace page content,Read existing page content and perform bulk replacements while preserving child pages.,"[{'acceptable_tool_slugs': ['NOTION_GET_PAGE_MARKDOWN'], 'purpose': 'Read existing page content'}, {'acceptable_tool_slugs': ['NOTION_REPLACE_PAGE_CONTENT'], 'purpose': 'Replace page content safely with child-page preservation'}]","['NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_FETCH_ALL_BLOCK_CONTENTS', 'NOTION_FETCH_BLOCK_CONTENTS', 'NOTION_FETCH_DATABASE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_LIST_USERS', 'NOTION_QUERY_DATABASE', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE', 'NOTION_UPSERT_ROW_DATABASE']",2,False,True,0.0,1.0,,,CODA_GET_MUTATION_STATUS; CODA_LIST_PAGES; CODA_LIST_PAGE_CONTENT; CODA_RESOLVE_BROWSER_LINK; CODA_UPDATE_A_PAGE; NOTION_ADD_MULTIPLE_PAGE_CONTENT; NOTION_DELETE_BLOCK; NOTION_DUPLICATE_PAGE; NOTION_FETCH_ALL_BLOCK_CONTENTS; NOTION_UPDATE_BLOCK,NOTION_FETCH_ALL_BLOCK_CONTENTS; NOTION_UPDATE_BLOCK; CODA_UPDATE_A_PAGE,NOTION_GET_PAGE_MARKDOWN; NOTION_DUPLICATE_PAGE; NOTION_REPLACE_PAGE_CONTENT; NOTION_DELETE_BLOCK; NOTION_ADD_MULTIPLE_PAGE_CONTENT; CODA_RESOLVE_BROWSER_LINK; CODA_LIST_PAGES; CODA_LIST_PAGE_CONTENT; CODA_GET_MUTATION_STATUS,notion; coda,3.15,3.15,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-046-q4.json,1.0,,False
workflow-046-q5,46,"Create, update, query, and verify Notion database rows and page content for generic deal-room style pages, including owner lookup, bulk content replacement, child-page preservation, and database filtering.",verify page content and database rows,Verify that database updates and page content modifications were applied correctly.,"[{'acceptable_tool_slugs': ['NOTION_RETRIEVE_PAGE', 'NOTION_GET_PAGE_MARKDOWN'], 'purpose': 'Verify page content and properties'}]","['NOTION_ADD_MULTIPLE_PAGE_CONTENT', 'NOTION_CREATE_NOTION_PAGE', 'NOTION_FETCH_ALL_BLOCK_CONTENTS', 'NOTION_FETCH_BLOCK_CONTENTS', 'NOTION_FETCH_DATABASE', 'NOTION_GET_PAGE_MARKDOWN', 'NOTION_LIST_USERS', 'NOTION_QUERY_DATABASE', 'NOTION_QUERY_DATABASE_WITH_FILTER', 'NOTION_REPLACE_PAGE_CONTENT', 'NOTION_RETRIEVE_PAGE', 'NOTION_SEARCH_NOTION_PAGE', 'NOTION_UPDATE_PAGE', 'NOTION_UPSERT_ROW_DATABASE']",1,False,False,0.0,0.0,NOTION_RETRIEVE_PAGE | NOTION_GET_PAGE_MARKDOWN,Verify page content and properties,GRIST_FETCH_DOCUMENT_METADATA; GRIST_FETCH_TABLE_METADATA; GRIST_LIST_COLUMNS; GRIST_LIST_ORGANIZATIONS; GRIST_LIST_RECORDS; GRIST_LIST_TABLES; GRIST_LIST_WORKSPACES; GRIST_RUN_SQL_QUERY; SUPABASE_BETA_RUN_SQL_QUERY; SUPABASE_GET_PROJECT; SUPABASE_GET_TABLE_SCHEMAS; SUPABASE_LIST_ALL_PROJECTS; SUPABASE_LIST_TABLES; SUPABASE_RUN_READ_ONLY_QUERY; SUPABASE_SELECT_FROM_TABLE,SUPABASE_RUN_READ_ONLY_QUERY; SUPABASE_SELECT_FROM_TABLE; GRIST_RUN_SQL_QUERY; GRIST_LIST_TABLES,SUPABASE_LIST_TABLES; SUPABASE_GET_TABLE_SCHEMAS; SUPABASE_BETA_RUN_SQL_QUERY; SUPABASE_LIST_ALL_PROJECTS; SUPABASE_GET_PROJECT; GRIST_LIST_COLUMNS; GRIST_LIST_RECORDS; GRIST_LIST_WORKSPACES; GRIST_FETCH_TABLE_METADATA; GRIST_FETCH_DOCUMENT_METADATA; GRIST_LIST_ORGANIZATIONS,supabase; grist,2.07,2.07,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-046-q5.json,0.0,,False
workflow-047-q1,47,Duplicate an existing Meta Ads campaign using the Meta Marketing API copies capability.,get details of existing meta ads campaign,Retrieve the configuration and settings of the source Meta Ads campaign that needs to be duplicated.,"[{'acceptable_tool_slugs': ['METAADS_GET_OBJECT'], 'purpose': 'Retrieve configuration and settings of the source Meta Ads campaign'}]","['METAADS_CREATE_AD', 'METAADS_CREATE_AD_SET', 'METAADS_CREATE_CAMPAIGN', 'METAADS_DELETE_CAMPAIGN', 'METAADS_GET_AD_CREATIVE', 'METAADS_GET_INSIGHTS', 'METAADS_GET_OBJECT', 'METAADS_LIST_ADS', 'METAADS_READ_ADSETS', 'METAADS_UPDATE_CAMPAIGN']",1,True,True,1.0,1.0,,,METAADS_GET_AD_ACCOUNTS; METAADS_GET_INSIGHTS; METAADS_LIST_ADS; METAADS_LIST_AD_CREATIVES; METAADS_READ_ADSETS,METAADS_GET_OBJECT,METAADS_GET_AD_ACCOUNTS; METAADS_READ_ADSETS; METAADS_LIST_ADS; METAADS_GET_INSIGHTS; METAADS_LIST_AD_CREATIVES,metaads,1.83,1.83,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-047-q1.json,1.0,,False
workflow-048-q1,48,"Generate and post-process a long text-to-speech audio asset, upload it to cloud storage, research YouTube content opportunities and comments, then update YouTube channel branding metadata.",text to speech audio generation and post processing,Generate a long audio asset from text and apply necessary post-processing.,"[{'acceptable_tool_slugs': ['ELEVENLABS_TEXT_TO_SPEECH'], 'purpose': 'Convert text to speech audio'}]","['ELEVENLABS_GET_USER_SUBSCRIPTION_INFO', 'ELEVENLABS_TEXT_TO_SPEECH', 'GOOGLEDRIVE_CREATE_FOLDER', 'GOOGLEDRIVE_RESUMABLE_UPLOAD', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_COMMENT_THREADS2', 'YOUTUBE_SEARCH_YOU_TUBE', 'YOUTUBE_UPDATE_CHANNEL']",1,True,True,1.0,1.0,,,ELEVENLABS_GET_MODELS; ELEVENLABS_GET_VOICES; ELEVENLABS_TEXT_TO_SPEECH_STREAM; HEYGEN_GENERATE_TEXT_TO_SPEECH; HEYGEN_GENERATE_VOICE_AUDIO_PREVIEW; HEYGEN_LIST_TTS_VOICES,ELEVENLABS_TEXT_TO_SPEECH; HEYGEN_GENERATE_TEXT_TO_SPEECH,ELEVENLABS_GET_VOICES; HEYGEN_LIST_TTS_VOICES; ELEVENLABS_TEXT_TO_SPEECH_STREAM; HEYGEN_GENERATE_VOICE_AUDIO_PREVIEW; ELEVENLABS_GET_MODELS,elevenlabs; heygen,2.62,2.62,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-048-q1.json,1.0,,False
workflow-048-q2,48,"Generate and post-process a long text-to-speech audio asset, upload it to cloud storage, research YouTube content opportunities and comments, then update YouTube channel branding metadata.",upload file to cloud storage bucket,Upload the processed audio asset to cloud storage.,"[{'acceptable_tool_slugs': ['GOOGLEDRIVE_RESUMABLE_UPLOAD'], 'purpose': 'Upload file to cloud storage bucket via Google Drive resumable upload'}]","['ELEVENLABS_GET_USER_SUBSCRIPTION_INFO', 'ELEVENLABS_TEXT_TO_SPEECH', 'GOOGLEDRIVE_CREATE_FOLDER', 'GOOGLEDRIVE_RESUMABLE_UPLOAD', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_COMMENT_THREADS2', 'YOUTUBE_SEARCH_YOU_TUBE', 'YOUTUBE_UPDATE_CHANNEL']",1,False,True,0.0,1.0,,,GOOGLEDRIVE_CREATE_PERMISSION; GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_UPLOAD_FILE; ONE_DRIVE_ONEDRIVE_CREATE_FOLDER; ONE_DRIVE_ONEDRIVE_UPLOAD_FILE,GOOGLEDRIVE_UPLOAD_FILE; ONE_DRIVE_ONEDRIVE_UPLOAD_FILE,GOOGLEDRIVE_RESUMABLE_UPLOAD; GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_CREATE_PERMISSION; ONE_DRIVE_ONEDRIVE_CREATE_FOLDER,googledrive; one_drive,1.96,1.96,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-048-q2.json,1.0,,False
workflow-048-q3,48,"Generate and post-process a long text-to-speech audio asset, upload it to cloud storage, research YouTube content opportunities and comments, then update YouTube channel branding metadata.",youtube content research and comment analysis,Research YouTube content opportunities and analyze viewer comments.,"[{'acceptable_tool_slugs': ['YOUTUBE_SEARCH_YOU_TUBE'], 'purpose': 'Search YouTube for content opportunities'}, {'acceptable_tool_slugs': ['YOUTUBE_LIST_COMMENT_THREADS2'], 'purpose': 'Retrieve and analyze YouTube comment threads'}]","['ELEVENLABS_GET_USER_SUBSCRIPTION_INFO', 'ELEVENLABS_TEXT_TO_SPEECH', 'GOOGLEDRIVE_CREATE_FOLDER', 'GOOGLEDRIVE_RESUMABLE_UPLOAD', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_COMMENT_THREADS2', 'YOUTUBE_SEARCH_YOU_TUBE', 'YOUTUBE_UPDATE_CHANNEL']",2,True,True,1.0,1.0,,,YOUTUBE_GET_CHANNEL_STATISTICS; YOUTUBE_GET_VIDEO_DETAILS_BATCH; YOUTUBE_LIST_CHANNEL_VIDEOS; YOUTUBE_LIST_COMMENTS; YOUTUBE_VIDEO_DETAILS,YOUTUBE_SEARCH_YOU_TUBE; YOUTUBE_LIST_COMMENT_THREADS2,YOUTUBE_GET_VIDEO_DETAILS_BATCH; YOUTUBE_VIDEO_DETAILS; YOUTUBE_LIST_COMMENTS; YOUTUBE_LIST_CHANNEL_VIDEOS; YOUTUBE_GET_CHANNEL_STATISTICS,youtube,2.04,2.04,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-048-q3.json,1.0,,False
workflow-048-q4,48,"Generate and post-process a long text-to-speech audio asset, upload it to cloud storage, research YouTube content opportunities and comments, then update YouTube channel branding metadata.",update youtube channel branding metadata,Update the metadata for the YouTube channel's branding.,"[{'acceptable_tool_slugs': ['YOUTUBE_UPDATE_CHANNEL'], 'purpose': 'Update YouTube channel branding metadata'}]","['ELEVENLABS_GET_USER_SUBSCRIPTION_INFO', 'ELEVENLABS_TEXT_TO_SPEECH', 'GOOGLEDRIVE_CREATE_FOLDER', 'GOOGLEDRIVE_RESUMABLE_UPLOAD', 'YOUTUBE_GET_CHANNEL_STATISTICS', 'YOUTUBE_GET_VIDEO_DETAILS_BATCH', 'YOUTUBE_LIST_COMMENT_THREADS2', 'YOUTUBE_SEARCH_YOU_TUBE', 'YOUTUBE_UPDATE_CHANNEL']",1,True,True,1.0,1.0,,,YOUTUBE_GET_CHANNEL_ID_BY_HANDLE; YOUTUBE_GET_CHANNEL_STATISTICS; YOUTUBE_LIST_CHANNEL_SECTIONS; YOUTUBE_SEARCH_YOU_TUBE,YOUTUBE_UPDATE_CHANNEL,YOUTUBE_GET_CHANNEL_ID_BY_HANDLE; YOUTUBE_SEARCH_YOU_TUBE; YOUTUBE_LIST_CHANNEL_SECTIONS; YOUTUBE_GET_CHANNEL_STATISTICS,youtube,2.05,2.05,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-048-q4.json,1.0,,False
workflow-049-q1,49,"Organize recently uploaded receipt and invoice files in Google Drive: find recent files, download/convert images to PDFs, upload or update Drive files, create destination folders, rename and move documents, trash originals or duplicates, verify results, and attempt a spreadsheet correction.",search recent receipt and invoice files in Google Drive,Find and list recently uploaded files in Google Drive that match receipt or invoice criteria.,"[{'acceptable_tool_slugs': ['GOOGLEDRIVE_FIND_FILE'], 'purpose': 'Find and list recent files matching receipt or invoice criteria'}]","['GOOGLEDRIVE_COPY_FILE_ADVANCED', 'GOOGLEDRIVE_CREATE_FOLDER', 'GOOGLEDRIVE_DOWNLOAD_FILE', 'GOOGLEDRIVE_FIND_FILE', 'GOOGLEDRIVE_GET_FILE_METADATA', 'GOOGLEDRIVE_TRASH_FILE', 'GOOGLEDRIVE_UPDATE_FILE_PUT', 'GOOGLEDRIVE_UPLOAD_FILE']",1,True,True,1.0,1.0,,,GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDRIVE_EXPORT_GOOGLE_WORKSPACE_FILE; GOOGLEDRIVE_FIND_FOLDER; GOOGLEDRIVE_GET_ABOUT; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_LIST_CHILDREN_V2; GOOGLEDRIVE_LIST_SHARED_DRIVES,GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_GET_FILE_METADATA,GOOGLEDRIVE_FIND_FOLDER; GOOGLEDRIVE_LIST_SHARED_DRIVES; GOOGLEDRIVE_GET_ABOUT; GOOGLEDRIVE_LIST_CHILDREN_V2; GOOGLEDRIVE_DOWNLOAD_FILE; GOOGLEDRIVE_EXPORT_GOOGLE_WORKSPACE_FILE,googledrive,2.58,2.58,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-049-q1.json,1.0,,False
workflow-049-q3,49,"Organize recently uploaded receipt and invoice files in Google Drive: find recent files, download/convert images to PDFs, upload or update Drive files, create destination folders, rename and move documents, trash originals or duplicates, verify results, and attempt a spreadsheet correction.",create folders and move files in Google Drive,Create destination folders and organize documents by moving and renaming the processed files.,"[{'acceptable_tool_slugs': ['GOOGLEDRIVE_CREATE_FOLDER'], 'purpose': 'Create destination folders in Google Drive'}, {'acceptable_tool_slugs': ['GOOGLEDRIVE_UPDATE_FILE_PUT'], 'purpose': 'Move and rename files by updating their metadata and parents'}]","['GOOGLEDRIVE_COPY_FILE_ADVANCED', 'GOOGLEDRIVE_CREATE_FOLDER', 'GOOGLEDRIVE_DOWNLOAD_FILE', 'GOOGLEDRIVE_FIND_FILE', 'GOOGLEDRIVE_GET_FILE_METADATA', 'GOOGLEDRIVE_TRASH_FILE', 'GOOGLEDRIVE_UPDATE_FILE_PUT', 'GOOGLEDRIVE_UPLOAD_FILE']",2,True,True,1.0,1.0,,,GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_FIND_FOLDER; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_LIST_CHILDREN_V2; GOOGLEDRIVE_MOVE_FILE; GOOGLEDRIVE_TRASH_FILE; GOOGLEDRIVE_UNTRASH_FILE,GOOGLEDRIVE_CREATE_FOLDER; GOOGLEDRIVE_UPDATE_FILE_PUT; GOOGLEDRIVE_MOVE_FILE,GOOGLEDRIVE_FIND_FILE; GOOGLEDRIVE_FIND_FOLDER; GOOGLEDRIVE_GET_FILE_METADATA; GOOGLEDRIVE_LIST_CHILDREN_V2; GOOGLEDRIVE_TRASH_FILE; GOOGLEDRIVE_UNTRASH_FILE,googledrive,2.43,2.43,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-049-q3.json,1.0,,False
workflow-050-q1,50,"Verify the correct Slack workspace, identify members of a Slack channel, send an approved direct message to selected members, and remediate accidental sends in the wrong workspace.",slack workspace verification,Lookup and verify the correct Slack workspace to ensure operations are performed in the right environment.,"[{'acceptable_tool_slugs': ['SLACK_TEST_AUTH'], 'purpose': 'Verify current authentication and identify the active workspace/user.'}]","['SLACK_DELETES_A_MESSAGE_FROM_A_CHAT', 'SLACK_FETCH_CONVERSATION_HISTORY', 'SLACK_FIND_CHANNELS', 'SLACK_LIST_ALL_USERS', 'SLACK_OPEN_DM', 'SLACK_RETRIEVE_CONVERSATION_MEMBERS_LIST', 'SLACK_SEARCH_MESSAGES', 'SLACK_SEND_MESSAGE', 'SLACK_TEST_AUTH']",1,True,True,1.0,1.0,,,SLACK_ASSISTANT_SEARCH_INFO; SLACK_FETCH_CONVERSATION_HISTORY; SLACK_FIND_CHANNELS; SLACK_FIND_USERS; SLACK_LIST_ALL_CHANNELS; SLACK_LIST_ALL_USERS; SLACK_LIST_CONVERSATIONS; SLACK_SEARCH_ALL,SLACK_LIST_ALL_CHANNELS; SLACK_LIST_ALL_USERS; SLACK_TEST_AUTH,SLACK_ASSISTANT_SEARCH_INFO; SLACK_LIST_CONVERSATIONS; SLACK_FIND_CHANNELS; SLACK_FIND_USERS; SLACK_SEARCH_ALL; SLACK_FETCH_CONVERSATION_HISTORY,slack,2.14,2.14,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_level_workflow_evaluation\raw_search_results\workflow-050-q1.json,1.0,,False
