query_id,workflow_id,workflow_task,query,required_tools,supporting_tools,rationale,candidate_tools,source_query_id,variant_dimension,expected_count,primary_hit,any_hit,primary_recall,recall,primary_rank,related_only_tools,missed_tools,extra_tools,primary_tools,related_tools,returned_toolkits,api_search_latency_sec,end_to_end_latency_sec,error,no_results_returned,raw_result_path
workflow-012-q3-paraphrase,12,"Retrieve Trello card comments, update Trello cards, and perform broader project-management and automation-maintenance operations across task boards, email, chat, and an automation platform.",pull up project management discussions from the workspace along with all team members,"['SLACK_SEARCH_MESSAGES', 'SLACK_LIST_ALL_USERS']",[],Broader project management across chat requires searching through message history and identifying active users in the workspace.,"['GMAIL_FETCH_EMAILS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'SLACK_LIST_ALL_USERS', 'SLACK_SEARCH_MESSAGES', 'TRELLO_ADD_CARDS_ACTIONS_COMMENTS_BY_ID_CARD', 'TRELLO_GET_BOARDS_ACTIONS_BY_ID_BOARD', 'TRELLO_GET_CARDS_ACTIONS_BY_ID_CARD', 'TRELLO_GET_CARDS_BY_ID_CARD', 'TRELLO_GET_SEARCH', 'TRELLO_UPDATE_CARDS_BY_ID_CARD', 'TRELLO_UPDATE_CARDS_CLOSED_BY_ID_CARD']",workflow-012-q3,paraphrase,2,False,False,0.0,0.0,,,SLACK_LIST_ALL_USERS; SLACK_SEARCH_MESSAGES,LINEAR_GET_CURRENT_USER; LINEAR_GET_LINEAR_PROJECT; LINEAR_LIST_LINEAR_PROJECTS; LINEAR_LIST_LINEAR_TEAMS; LINEAR_RUN_QUERY_OR_MUTATION,LINEAR_LIST_LINEAR_TEAMS; LINEAR_LIST_LINEAR_PROJECTS,LINEAR_GET_LINEAR_PROJECT; LINEAR_GET_CURRENT_USER; LINEAR_RUN_QUERY_OR_MUTATION,linear,8.66,8.66,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-012-q3-paraphrase.json
workflow-013-q1-explicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",fetch performance metrics and search queries from Google Search Console,['GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY'],['GOOGLE_SEARCH_CONSOLE_GET_SITE'],"An agent auditing website search performance needs to query search analytics data to analyze clicks, impressions, and keywords.","['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q1,explicit,1,True,True,1.0,1.0,1,,,GOOGLE_SEARCH_CONSOLE_GET_SITE; GOOGLE_SEARCH_CONSOLE_INSPECT_URL; GOOGLE_SEARCH_CONSOLE_LIST_SITES,GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,GOOGLE_SEARCH_CONSOLE_LIST_SITES; GOOGLE_SEARCH_CONSOLE_GET_SITE; GOOGLE_SEARCH_CONSOLE_INSPECT_URL,google_search_console,2.63,2.63,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q1-explicit.json
workflow-013-q1-implicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",get organic traffic performance and keyword search data for my website,['GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY'],['GOOGLE_SEARCH_CONSOLE_GET_SITE'],"An agent auditing website search performance needs to query search analytics data to analyze clicks, impressions, and keywords.","['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q1,implicit,1,False,False,0.0,0.0,,,GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,AHREFS_EXPLORE_KEYWORDS_OVERVIEW; AHREFS_RETRIEVE_ORGANIC_KEYWORDS; AHREFS_RETRIEVE_SITE_EXPLORER_KEYWORDS_HISTORY; AHREFS_RETRIEVE_TOP_PAGES_FROM_SITE_EXPLORER,AHREFS_RETRIEVE_ORGANIC_KEYWORDS,AHREFS_RETRIEVE_SITE_EXPLORER_KEYWORDS_HISTORY; AHREFS_RETRIEVE_TOP_PAGES_FROM_SITE_EXPLORER; AHREFS_EXPLORE_KEYWORDS_OVERVIEW,ahrefs,3.15,3.15,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q1-implicit.json
workflow-013-q1-paraphrase,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.","retrieve clicks, impressions, and query analytics from SEO search performance reports",['GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY'],['GOOGLE_SEARCH_CONSOLE_GET_SITE'],"An agent auditing website search performance needs to query search analytics data to analyze clicks, impressions, and keywords.","['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q1,paraphrase,1,True,True,1.0,1.0,1,,,GOOGLE_SEARCH_CONSOLE_GET_SITE; GOOGLE_SEARCH_CONSOLE_GET_SITEMAP; GOOGLE_SEARCH_CONSOLE_INSPECT_URL; GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS; GOOGLE_SEARCH_CONSOLE_LIST_SITES; GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP,GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,GOOGLE_SEARCH_CONSOLE_LIST_SITES; GOOGLE_SEARCH_CONSOLE_GET_SITE; GOOGLE_SEARCH_CONSOLE_INSPECT_URL; GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS; GOOGLE_SEARCH_CONSOLE_GET_SITEMAP; GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP,google_search_console,2.26,2.26,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q1-paraphrase.json
workflow-013-q2-explicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",fetch Google Analytics website traffic report,['GOOGLE_ANALYTICS_RUN_REPORT'],['GOOGLE_ANALYTICS_LIST_PROPERTIES'],"To audit traffic performance alongside search performance, the agent must run reports from Google Analytics.","['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q2,explicit,1,True,True,1.0,1.0,1,,,GOOGLE_ANALYTICS_BATCH_RUN_REPORTS; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_ANALYTICS_RUN_REALTIME_REPORT,GOOGLE_ANALYTICS_RUN_REPORT,GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLE_ANALYTICS_RUN_REALTIME_REPORT; GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_BATCH_RUN_REPORTS,google_analytics,2.18,2.18,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q2-explicit.json
workflow-013-q2-implicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",get web traffic report and visitor analytics data,['GOOGLE_ANALYTICS_RUN_REPORT'],['GOOGLE_ANALYTICS_LIST_PROPERTIES'],"To audit traffic performance alongside search performance, the agent must run reports from Google Analytics.","['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q2,implicit,1,True,True,1.0,1.0,1,,,GOOGLESUPER_RUN_REPORT; GOOGLE_ANALYTICS_BATCH_RUN_REPORTS; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,GOOGLE_ANALYTICS_RUN_REPORT; GOOGLE_ANALYTICS_BATCH_RUN_REPORTS,GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLESUPER_RUN_REPORT; GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,google_analytics; google_search_console; googlesuper,2.69,2.69,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q2-implicit.json
workflow-013-q2-paraphrase,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",pull the latest site traffic statistics from analytics,['GOOGLE_ANALYTICS_RUN_REPORT'],['GOOGLE_ANALYTICS_LIST_PROPERTIES'],"To audit traffic performance alongside search performance, the agent must run reports from Google Analytics.","['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q2,paraphrase,1,True,True,1.0,1.0,1,,,GOOGLESUPER_RUN_REPORT; GOOGLE_ANALYTICS_BATCH_RUN_REPORTS; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,GOOGLE_ANALYTICS_RUN_REPORT; GOOGLE_ANALYTICS_BATCH_RUN_REPORTS,GOOGLE_ANALYTICS_LIST_ACCOUNTS_V1_BETA; GOOGLE_ANALYTICS_LIST_PROPERTIES_FILTERED; GOOGLE_ANALYTICS_GET_METADATA; GOOGLE_ANALYTICS_CHECK_COMPATIBILITY; GOOGLESUPER_RUN_REPORT; GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY,google_analytics; google_search_console; googlesuper,2.53,2.53,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q2-paraphrase.json
workflow-013-q3-explicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",create and update contact lists in Brevo,['BREVO_CREATE_CONTACT_LIST'],['BREVO_GET_CONTACT_LISTS'],Preparing email marketing and contact lists for outreach requires creating and retrieving contact lists in Brevo.,"['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q3,explicit,1,True,True,1.0,1.0,1,,,BREVO_GET_ACCOUNT_INFO; BREVO_GET_ALL_CONTACTS; BREVO_GET_CONTACT_DETAILS; BREVO_GET_CONTACT_LISTS,BREVO_CREATE_CONTACT_LIST,BREVO_GET_CONTACT_LISTS; BREVO_GET_ACCOUNT_INFO; BREVO_GET_ALL_CONTACTS; BREVO_GET_CONTACT_DETAILS,brevo,2.05,2.05,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q3-explicit.json
workflow-013-q3-implicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",set up and organize new email subscriber lists,['BREVO_CREATE_CONTACT_LIST'],['BREVO_GET_CONTACT_LISTS'],Preparing email marketing and contact lists for outreach requires creating and retrieving contact lists in Brevo.,"['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q3,implicit,1,False,False,0.0,0.0,,,BREVO_CREATE_CONTACT_LIST,MAILCHIMP_ADD_LIST; MAILCHIMP_ADD_MERGE_FIELD; MAILCHIMP_GET_LISTS_INFO; MAILCHIMP_LIST_AUDIENCES; MAILCHIMP_LIST_MERGE_FIELDS; MAILCHIMP_UPDATE_LISTS; MAILERLITE_ADD_SUBSCRIBER_TO_GROUP; MAILERLITE_CREATE_GROUP; MAILERLITE_DELETE_GROUP; MAILERLITE_GET_GROUP; MAILERLITE_GET_GROUPS; MAILERLITE_GET_GROUP_SUBSCRIBERS; MAILERLITE_UPDATE_GROUP,MAILERLITE_CREATE_GROUP; MAILCHIMP_ADD_LIST,MAILERLITE_ADD_SUBSCRIBER_TO_GROUP; MAILERLITE_GET_GROUP_SUBSCRIBERS; MAILERLITE_DELETE_GROUP; MAILERLITE_GET_GROUPS; MAILERLITE_GET_GROUP; MAILERLITE_UPDATE_GROUP; MAILCHIMP_GET_LISTS_INFO; MAILCHIMP_LIST_MERGE_FIELDS; MAILCHIMP_UPDATE_LISTS; MAILCHIMP_LIST_AUDIENCES; MAILCHIMP_ADD_MERGE_FIELD,mailerlite; mailchimp,4.97,4.97,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q3-implicit.json
workflow-013-q3-paraphrase,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",how do I make a new mailing list for contacts,['BREVO_CREATE_CONTACT_LIST'],['BREVO_GET_CONTACT_LISTS'],Preparing email marketing and contact lists for outreach requires creating and retrieving contact lists in Brevo.,"['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q3,paraphrase,1,False,False,0.0,0.0,,,BREVO_CREATE_CONTACT_LIST,ACTIVE_TRAIL_CREATE_NEW_MAILING_LIST; ACTIVE_TRAIL_GET_MAILING_LIST; ACTIVE_TRAIL_GET_MAILING_LISTS; ACTIVE_TRAIL_IMPORT_NEW_CONTACTS; THANKS_IO_ADD_RECIPIENT_TO_MAILING_LIST; THANKS_IO_CREATE_MAILING_LIST; THANKS_IO_RECIPIENTS_CREATE_MULTI,ACTIVE_TRAIL_CREATE_NEW_MAILING_LIST; THANKS_IO_CREATE_MAILING_LIST,ACTIVE_TRAIL_GET_MAILING_LISTS; ACTIVE_TRAIL_GET_MAILING_LIST; ACTIVE_TRAIL_IMPORT_NEW_CONTACTS; THANKS_IO_ADD_RECIPIENT_TO_MAILING_LIST; THANKS_IO_RECIPIENTS_CREATE_MULTI,active_trail; thanks_io,2.99,2.99,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q3-paraphrase.json
workflow-013-q4-explicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",send outreach emails using Gmail,['GMAIL_SEND_EMAIL'],['GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID'],Executing the final step of marketing and press engagement involves sending outreach emails through Gmail.,"['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q4,explicit,1,False,True,0.0,1.0,,GMAIL_SEND_EMAIL,,GMAIL_CREATE_EMAIL_DRAFT; GMAIL_FETCH_EMAILS; GMAIL_GET_DRAFT; GMAIL_SEND_DRAFT; GMAIL_UPDATE_DRAFT; GOOGLESHEETS_BATCH_GET; GOOGLESHEETS_SEARCH_SPREADSHEETS,GMAIL_CREATE_EMAIL_DRAFT; GMAIL_SEND_DRAFT,GOOGLESHEETS_BATCH_GET; GMAIL_GET_DRAFT; GMAIL_UPDATE_DRAFT; GMAIL_SEND_EMAIL; GMAIL_FETCH_EMAILS; GOOGLESHEETS_SEARCH_SPREADSHEETS,gmail; googlesheets,2.76,2.76,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q4-explicit.json
workflow-013-q4-implicit,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",dispatch cold prospecting messages to leads,['GMAIL_SEND_EMAIL'],['GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID'],Executing the final step of marketing and press engagement involves sending outreach emails through Gmail.,"['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q4,implicit,1,False,False,0.0,0.0,,,GMAIL_SEND_EMAIL,LEMLIST_GET_CAMPAIGN_SEQUENCES; LEMLIST_GET_LIST_CAMPAIGNS; LEMLIST_GET_TEAM_INFO; LEMLIST_PATCH_UPDATE_CAMPAIGN; LEMLIST_PATCH_UPDATE_SEQUENCE_STEP; LEMLIST_POST_ADD_STEP_TO_SEQUENCE; LEMLIST_POST_CREATE_CAMPAIGN; LEMLIST_POST_CREATE_LEAD_IN_CAMPAIGN; LEMLIST_POST_CREATE_SCHEDULE,LEMLIST_GET_TEAM_INFO; LEMLIST_POST_CREATE_CAMPAIGN; LEMLIST_POST_ADD_STEP_TO_SEQUENCE,LEMLIST_GET_LIST_CAMPAIGNS; LEMLIST_PATCH_UPDATE_CAMPAIGN; LEMLIST_GET_CAMPAIGN_SEQUENCES; LEMLIST_PATCH_UPDATE_SEQUENCE_STEP; LEMLIST_POST_CREATE_SCHEDULE; LEMLIST_POST_CREATE_LEAD_IN_CAMPAIGN,lemlist,2.05,2.05,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q4-implicit.json
workflow-013-q4-paraphrase,13,"Audit website search and traffic performance, prepare email marketing/contact lists, and send outreach emails for marketing and press engagement.",email potential clients for outreach,['GMAIL_SEND_EMAIL'],['GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID'],Executing the final step of marketing and press engagement involves sending outreach emails through Gmail.,"['BREVO_CREATE_CONTACT_LIST', 'BREVO_GET_CONTACT_LISTS', 'BREVO_LIST_EMAIL_CAMPAIGNS', 'GMAIL_FETCH_MESSAGE_BY_MESSAGE_ID', 'GMAIL_SEND_EMAIL', 'GOOGLE_ANALYTICS_LIST_ACCOUNTS', 'GOOGLE_ANALYTICS_LIST_PROPERTIES', 'GOOGLE_ANALYTICS_RUN_REPORT', 'GOOGLE_SEARCH_CONSOLE_GET_SITE', 'GOOGLE_SEARCH_CONSOLE_INSPECT_URL', 'GOOGLE_SEARCH_CONSOLE_LIST_SITEMAPS', 'GOOGLE_SEARCH_CONSOLE_SEARCH_ANALYTICS_QUERY', 'GOOGLE_SEARCH_CONSOLE_SUBMIT_SITEMAP']",workflow-013-q4,paraphrase,1,True,True,1.0,1.0,1,,,APOLLO_ADD_CONTACTS_TO_SEQUENCE; GMAIL_CREATE_EMAIL_DRAFT; GMAIL_SEARCH_PEOPLE; GMAIL_SEND_DRAFT; OUTLOOK_SEND_EMAIL,GMAIL_SEND_EMAIL; OUTLOOK_SEND_EMAIL,GMAIL_CREATE_EMAIL_DRAFT; GMAIL_SEND_DRAFT; GMAIL_SEARCH_PEOPLE; APOLLO_ADD_CONTACTS_TO_SEQUENCE,apollo; gmail; outlook,2.13,2.13,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-013-q4-paraphrase.json
workflow-014-q1-explicit,14,"Find software engineering job listings matching role, location, remote-work, and salary criteria, compile the results, and send or provide them to someone.",search Google for remote software engineer jobs paying 150k or more,['COMPOSIO_SEARCH_WEB'],['COMPOSIO_SEARCH_EXA_ANSWER'],"Performs an initial web search to find job listings matching role, location, remote-work, and salary criteria.","['BROWSER_TOOL_CREATE_TASK', 'BROWSER_TOOL_WATCH_TASK', 'COMPOSIO_SEARCH_EXA_ANSWER', 'COMPOSIO_SEARCH_FETCH_URL_CONTENT', 'COMPOSIO_SEARCH_GROQ_CHAT', 'COMPOSIO_SEARCH_NEWS', 'COMPOSIO_SEARCH_WEB', 'GMAIL_PROXY_EXECUTE', 'GMAIL_SEND_EMAIL']",workflow-014-q1,explicit,1,True,True,1.0,1.0,1,,,COMPOSIO_SEARCH_FETCH_URL_CONTENT; COMPOSIO_SEARCH_NEWS; SERPAPI_GET_AVAILABLE_LOCATION_OPTIONS_FOR_GOOGLE_SEARCHES; SERPAPI_GET_SEARCH_ARCHIVE; SERPAPI_GOOGLE_JOBS_SEARCH; SERPAPI_LOCATIONS_LIST,COMPOSIO_SEARCH_WEB,SERPAPI_GET_AVAILABLE_LOCATION_OPTIONS_FOR_GOOGLE_SEARCHES; SERPAPI_LOCATIONS_LIST; COMPOSIO_SEARCH_FETCH_URL_CONTENT; SERPAPI_GET_SEARCH_ARCHIVE; SERPAPI_GOOGLE_JOBS_SEARCH; COMPOSIO_SEARCH_NEWS,composio_search; serpapi,1.86,1.86,,False,C:\Users\miral\OneDrive\Documents\Evsys\src\query_robustness_evaluation\raw_search_results\workflow-014-q1-explicit.json
